surface_id	fields
SURF-CCE2026R00802	corpus_disposition
SURF-CCE2026R00803	corpus_disposition
SURF-CCE2026R00804	corpus_disposition
SURF-CCE2026R00805	corpus_disposition
SURF-CCE2026R00806	corpus_disposition
SURF-CCE2026R00809	corpus_disposition
SURF-CCE2026R00810	corpus_disposition
SURF-CCE2026R00813	corpus_disposition
SURF-CCE2026R00815	corpus_disposition
SURF-CCE2026R00816	corpus_disposition
SURF-CCE2026R00819	corpus_disposition
SURF-CCE2026R00821	corpus_disposition
SURF-CCE2026R00825	corpus_disposition
SURF-CCE2026R00830	corpus_disposition
SURF-CCE2026R00837	corpus_disposition
SURF-CCE2026R00840	corpus_disposition
SURF-CCE2026R00847	corpus_disposition
SURF-CCE2026R00848	corpus_disposition
SURF-CCE2026R00849	corpus_disposition
SURF-CCE2026R00850	corpus_disposition
SURF-CCE2026R00851	corpus_disposition
SURF-CCE2026R00852	corpus_disposition
SURF-CCE2026R00855	corpus_disposition
SURF-CCE2026R00857	corpus_disposition
SURF-CCE2026R00858	corpus_disposition
SURF-CCE2026R00862	corpus_disposition
SURF-CCE2026R00863	corpus_disposition
SURF-CCE2026R00864	corpus_disposition
SURF-CCE2026R00865	corpus_disposition
SURF-CCE2026R00866	corpus_disposition
SURF-CCE2026R00867	corpus_disposition
SURF-CCE2026R00868	corpus_disposition
SURF-CCE2026R00869	corpus_disposition
SURF-CCE2026R00871	corpus_disposition
SURF-CCE2026R00872	corpus_disposition
SURF-CCE2026R00873	corpus_disposition
SURF-CCE2026R00874	corpus_disposition
SURF-CCE2026R00875	corpus_disposition
SURF-CCE2026R00876	corpus_disposition
SURF-CCE2026R00877	corpus_disposition
SURF-CCE2026R00878	corpus_disposition
SURF-CCE2026R00880	corpus_disposition
SURF-CCE2026R00882	corpus_disposition
SURF-CCE2026R00889	corpus_disposition
SURF-CCE2026R00892	corpus_disposition
SURF-CCE2026R00894	corpus_disposition
SURF-CCE2026R00895	corpus_disposition
SURF-CCE2026R00898	corpus_disposition
SURF-CCE2026R00900	corpus_disposition
SURF-CCE2026R00902	corpus_disposition
SURF-CCE2026R00905	corpus_disposition
SURF-CCE2026R00908	corpus_disposition
SURF-CCE2026R00909	corpus_disposition
SURF-CCE2026R00910	corpus_disposition
SURF-CCE2026R00911	corpus_disposition
SURF-CCE2026R00912	corpus_disposition
SURF-CCE2026R00914	corpus_disposition
SURF-CCE2026R00915	corpus_disposition
SURF-CCE2026R00916	corpus_disposition
SURF-CCE2026R00919	corpus_disposition
SURF-CCE2026R00920	corpus_disposition
SURF-CCE2026R00921	corpus_disposition
SURF-CCE2026R00922	corpus_disposition
SURF-CCE2026R00924	corpus_disposition
SURF-CCE2026R00934	corpus_disposition
SURF-CCE2026R00935	corpus_disposition
SURF-CCR2026R0001	corpus_disposition
SURF-CCR2026R0004	corpus_disposition
SURF-CCR2026R0005	corpus_disposition
SURF-CCR2026R0006	corpus_disposition
SURF-CCR2026R0007	corpus_disposition
SURF-CCR2026R0008	corpus_disposition
SURF-CCR2026R0009	corpus_disposition
SURF-CCR2026R0010	corpus_disposition
SURF-CCR2026R0024	corpus_disposition
SURF-CCR2026R0025	corpus_disposition
SURF-CCR2026R0026	corpus_disposition
SURF-CCR2026R0027	corpus_disposition
SURF-CCR2026R0028	corpus_disposition
SURF-CCR2026R0029	corpus_disposition
SURF-CCR2026R0030	corpus_disposition
SURF-CCR2026R0031	corpus_disposition
SURF-CCR2026R0032	corpus_disposition
SURF-CCR2026R0033	corpus_disposition
SURF-CCR2026R0034	corpus_disposition
SURF-CCR2026R0036	corpus_disposition
SURF-CCR2026R0038	corpus_disposition
SURF-CCR2026R0041	corpus_disposition
SURF-CCR2026R0042	corpus_disposition
SURF-CCR2026R0065	corpus_disposition
SURF-CCR2026R0066	corpus_disposition
SURF-CCR2026R0068	corpus_disposition
SURF-CCR2026R0085	corpus_disposition
SURF-CCR2026R0086	corpus_disposition
SURF-CCR2026R0087	corpus_disposition
SURF-CCR2026R0089	corpus_disposition
SURF-CCR2026R0094	corpus_disposition
SURF-CCR2026R0095	corpus_disposition
SURF-CCR2026R0098	corpus_disposition
SURF-CCR2026R0099	corpus_disposition
SURF-CCR2026R0100	corpus_disposition
SURF-CCR2026R0101	corpus_disposition
SURF-CCR2026R0102	corpus_disposition
SURF-CCR2026R0103	corpus_disposition
SURF-CCR2026R0104	corpus_disposition
SURF-CCR2026R0105	corpus_disposition
SURF-CCR2026R0106	corpus_disposition
SURF-CCR2026R0107	corpus_disposition
SURF-CCR2026R0108	corpus_disposition
SURF-CCR2026R0109	corpus_disposition
SURF-CCR2026R0110	corpus_disposition
SURF-CCR2026R0111	corpus_disposition
SURF-CCR2026R0112	corpus_disposition
SURF-CCR2026R0113	corpus_disposition
SURF-CCR2026R0115	corpus_disposition
SURF-CCR2026R0116	corpus_disposition
SURF-CCR2026R0120	corpus_disposition
SURF-CCT2026R00001	corpus_disposition
SURF-CCT2026R00002	corpus_disposition
SURF-CCT2026R00003	corpus_disposition
SURF-CCT2026R00004	corpus_disposition
SURF-CCT2026R00005	corpus_disposition
SURF-CCT2026R00006	corpus_disposition
SURF-CCT2026R00007	corpus_disposition
SURF-CCT2026R00008	corpus_disposition
SURF-CCT2026R00009	corpus_disposition
SURF-CCT2026R00010	corpus_disposition
SURF-CCT2026R00011	corpus_disposition
SURF-CCT2026R00012	corpus_disposition
SURF-CCT2026R00013	corpus_disposition
SURF-CCT2026R00014	corpus_disposition
SURF-CCT2026R00015	corpus_disposition
SURF-CCT2026R00016	corpus_disposition
SURF-CCT2026R00017	corpus_disposition
SURF-CCT2026R00018	corpus_disposition
SURF-CCT2026R00019	corpus_disposition
SURF-CCT2026R00020	corpus_disposition
SURF-CCT2026R00021	corpus_disposition
SURF-CCT2026R00022	corpus_disposition
SURF-CCT2026R00023	corpus_disposition
SURF-CCT2026R00024	corpus_disposition
SURF-CCT2026R00025	corpus_disposition
SURF-CCT2026R00026	corpus_disposition
SURF-CCT2026R00027	corpus_disposition
SURF-CCT2026R00028	corpus_disposition
SURF-CCT2026R00029	corpus_disposition
SURF-CCT2026R00030	corpus_disposition
SURF-CCT2026R00031	corpus_disposition
SURF-CCT2026R00032	corpus_disposition
SURF-CCT2026R00033	corpus_disposition
SURF-CCT2026R00034	corpus_disposition
SURF-CCT2026R00035	corpus_disposition
SURF-CCT2026R00036	corpus_disposition
SURF-CCT2026R00037	corpus_disposition
SURF-CCT2026R00038	corpus_disposition
SURF-CCT2026R00039	corpus_disposition
SURF-CCT2026R00040	corpus_disposition
SURF-CCT2026R00041	corpus_disposition
SURF-CCT2026R00042	corpus_disposition
SURF-CCT2026R00043	corpus_disposition
SURF-CCT2026R00044	corpus_disposition
SURF-CCT2026R00045	corpus_disposition
SURF-CCT2026R00046	corpus_disposition
SURF-CCT2026R00047	corpus_disposition
SURF-CCT2026R00048	corpus_disposition
SURF-CCT2026R00049	corpus_disposition
SURF-CCT2026R00050	corpus_disposition
SURF-CCT2026R00051	corpus_disposition
SURF-CCT2026R00052	corpus_disposition
SURF-CCT2026R00053	corpus_disposition
SURF-CCT2026R00054	corpus_disposition
SURF-CCT2026R00055	corpus_disposition
SURF-CCT2026R00056	corpus_disposition
SURF-CCT2026R00057	corpus_disposition
SURF-CCT2026R00058	corpus_disposition
SURF-CCT2026R00059	corpus_disposition
SURF-CCT2026R00060	corpus_disposition
SURF-CCT2026R00061	corpus_disposition
SURF-CCT2026R00062	corpus_disposition
SURF-CCT2026R00063	corpus_disposition
SURF-CCT2026R00064	corpus_disposition
SURF-CCT2026R00065	corpus_disposition
SURF-CCT2026R00066	corpus_disposition
SURF-CCT2026R00067	corpus_disposition
SURF-CCT2026R00068	corpus_disposition
SURF-CCT2026R00069	corpus_disposition
SURF-CCT2026R00070	corpus_disposition
SURF-CCT2026R00071	corpus_disposition
SURF-CCT2026R00072	corpus_disposition
SURF-CCT2026R00073	corpus_disposition
SURF-CCT2026R00074	corpus_disposition
SURF-CCT2026R00075	corpus_disposition
SURF-CCT2026R00076	corpus_disposition
SURF-CCT2026R00077	corpus_disposition
SURF-CCT2026R00078	corpus_disposition
SURF-CCT2026R00079	corpus_disposition
SURF-CCT2026R00080	corpus_disposition
SURF-CCT2026R00081	corpus_disposition
SURF-CCT2026R00082	corpus_disposition
SURF-CCT2026R00083	corpus_disposition
SURF-CCT2026R00084	corpus_disposition
SURF-CCT2026R00085	corpus_disposition
SURF-CCT2026R00086	corpus_disposition
SURF-CCT2026R00087	corpus_disposition
SURF-CCT2026R00088	corpus_disposition
SURF-CCT2026R00089	corpus_disposition
SURF-CCT2026R00090	corpus_disposition
SURF-CCT2026R00091	corpus_disposition
SURF-CCT2026R00092	corpus_disposition
SURF-CCT2026R00093	corpus_disposition
SURF-CCT2026R00094	corpus_disposition
SURF-CCT2026R00095	corpus_disposition
SURF-CCT2026R00096	corpus_disposition
SURF-CCT2026R00097	corpus_disposition
SURF-CCT2026R00098	corpus_disposition
SURF-CCT2026R00099	corpus_disposition
SURF-CCT2026R00100	corpus_disposition
SURF-CCT2026R00101	corpus_disposition
SURF-CCT2026R00102	corpus_disposition
SURF-CCT2026R00103	corpus_disposition
SURF-CCT2026R00104	corpus_disposition
SURF-CCT2026R00105	corpus_disposition
SURF-CCT2026R00106	corpus_disposition
SURF-CCT2026R00107	corpus_disposition
SURF-CCT2026R00108	corpus_disposition
SURF-CCT2026R00109	corpus_disposition
SURF-CCT2026R00110	corpus_disposition
SURF-CCT2026R00111	corpus_disposition
SURF-CCT2026R00112	corpus_disposition
SURF-CCT2026R00113	corpus_disposition
SURF-CCT2026R00114	corpus_disposition
SURF-CCT2026R00115	corpus_disposition
SURF-CCT2026R00116	corpus_disposition
SURF-CCT2026R00117	corpus_disposition
SURF-CCT2026R00118	corpus_disposition
SURF-CCT2026R00119	corpus_disposition
SURF-CCT2026R00120	corpus_disposition
SURF-CCT2026R00121	corpus_disposition
SURF-CCT2026R00122	corpus_disposition
SURF-CCT2026R00123	corpus_disposition
SURF-CCT2026R00124	corpus_disposition
SURF-CCT2026R00125	corpus_disposition
SURF-CCT2026R00126	corpus_disposition
SURF-CCT2026R00127	corpus_disposition
SURF-CCT2026R00128	corpus_disposition
SURF-CCT2026R00129	corpus_disposition
SURF-CCT2026R00130	corpus_disposition
SURF-CCT2026R00131	corpus_disposition
SURF-CCT2026R00132	corpus_disposition
SURF-CCT2026R00133	corpus_disposition
SURF-CCT2026R00134	corpus_disposition
SURF-CCT2026R00135	corpus_disposition
SURF-CCT2026R00136	corpus_disposition
SURF-CCT2026R00137	corpus_disposition
SURF-CCT2026R00138	corpus_disposition
SURF-CCT2026R00139	corpus_disposition
SURF-CCT2026R00140	corpus_disposition
SURF-CCT2026R00141	corpus_disposition
SURF-CCT2026R00142	corpus_disposition
SURF-CCT2026R00143	corpus_disposition
SURF-CCT2026R00144	corpus_disposition
SURF-CCT2026R00145	corpus_disposition
SURF-CCT2026R00146	corpus_disposition
SURF-CCT2026R00147	corpus_disposition
SURF-CCT2026R00148	corpus_disposition
SURF-CCT2026R00149	corpus_disposition
SURF-CCT2026R00150	corpus_disposition
SURF-CCT2026R00151	corpus_disposition
SURF-CCT2026R00152	corpus_disposition
SURF-CCT2026R00153	corpus_disposition
SURF-CCT2026R00154	corpus_disposition
SURF-CCT2026R00155	corpus_disposition
SURF-CCT2026R00156	corpus_disposition
SURF-CCT2026R00157	corpus_disposition
SURF-CCT2026R00158	corpus_disposition
SURF-CCT2026R00159	corpus_disposition
SURF-CCT2026R00160	corpus_disposition
SURF-CCT2026R00161	corpus_disposition
SURF-CCT2026R00162	corpus_disposition
SURF-CCT2026R00163	corpus_disposition
SURF-CCT2026R00164	corpus_disposition
SURF-CCT2026R00165	corpus_disposition
SURF-CCT2026R00166	corpus_disposition
SURF-CCT2026R00167	corpus_disposition
SURF-CCT2026R00168	corpus_disposition
SURF-CCT2026R00169	corpus_disposition
SURF-CCT2026R00170	corpus_disposition
SURF-CCT2026R00171	corpus_disposition
SURF-CCT2026R00172	corpus_disposition
SURF-CCT2026R00173	corpus_disposition
SURF-CCT2026R00174	corpus_disposition
SURF-CCT2026R00175	corpus_disposition
SURF-CCT2026R00176	corpus_disposition
SURF-CCT2026R00177	corpus_disposition
SURF-CCT2026R00178	corpus_disposition
SURF-CCT2026R00179	corpus_disposition
SURF-CCT2026R00180	corpus_disposition
SURF-CCT2026R00181	corpus_disposition
SURF-CCT2026R00182	corpus_disposition
SURF-CCT2026R00183	corpus_disposition
SURF-CCT2026R00184	corpus_disposition
SURF-CCT2026R00185	corpus_disposition
SURF-CCT2026R00186	corpus_disposition
SURF-CCT2026R00187	corpus_disposition
SURF-CCT2026R00188	corpus_disposition
SURF-CCT2026R00189	corpus_disposition
SURF-CCT2026R00190	corpus_disposition
SURF-CCT2026R00191	corpus_disposition
SURF-CCT2026R00192	corpus_disposition
SURF-CCT2026R00193	corpus_disposition
SURF-CCT2026R00194	corpus_disposition
SURF-CCT2026R00195	corpus_disposition
SURF-CCT2026R00196	corpus_disposition
SURF-CCT2026R00197	corpus_disposition
SURF-CCT2026R00198	corpus_disposition
SURF-CCT2026R00199	corpus_disposition
SURF-CCT2026R00200	corpus_disposition
SURF-CCT2026R00201	corpus_disposition
SURF-CCT2026R00202	corpus_disposition
SURF-CCT2026R00203	corpus_disposition
SURF-CCT2026R00204	corpus_disposition
SURF-CCT2026R00205	corpus_disposition
SURF-CCT2026R00206	corpus_disposition
SURF-CCT2026R00207	corpus_disposition
SURF-CCT2026R00208	corpus_disposition
SURF-CCT2026R00209	corpus_disposition
SURF-CCT2026R00210	corpus_disposition
SURF-CCT2026R00211	corpus_disposition
SURF-CCT2026R00212	corpus_disposition
SURF-CCT2026R00213	corpus_disposition
SURF-CCT2026R00214	corpus_disposition
SURF-CCT2026R00215	corpus_disposition
SURF-CCT2026R00216	corpus_disposition
SURF-CCT2026R00217	corpus_disposition
SURF-CCT2026R00218	corpus_disposition
SURF-CCT2026R00219	corpus_disposition
SURF-CCT2026R00220	corpus_disposition
SURF-CCT2026R00221	corpus_disposition
SURF-CCT2026R00222	corpus_disposition
SURF-CCT2026R00223	corpus_disposition
SURF-CCT2026R00224	corpus_disposition
SURF-CCT2026R00225	corpus_disposition
SURF-CCT2026R00226	corpus_disposition
SURF-CCT2026R00227	corpus_disposition
SURF-CCT2026R00228	corpus_disposition
SURF-CCT2026R00229	corpus_disposition
SURF-CCT2026R00230	corpus_disposition
SURF-CCT2026R00231	corpus_disposition
SURF-CCT2026R00232	corpus_disposition
SURF-CCT2026R00233	corpus_disposition
SURF-CCT2026R00234	corpus_disposition
SURF-CCT2026R00235	corpus_disposition
SURF-CCT2026R00236	corpus_disposition
SURF-CCT2026R00237	corpus_disposition
SURF-CCT2026R00238	corpus_disposition
SURF-CCT2026R00239	corpus_disposition
SURF-CCT2026R00240	corpus_disposition
SURF-CCT2026R00242	corpus_disposition
SURF-CCT2026R00244	corpus_disposition
SURF-CCT2026R00245	corpus_disposition
SURF-CCT2026R00246	corpus_disposition
SURF-CCT2026R00247	corpus_disposition
SURF-CCT2026R00248	corpus_disposition
SURF-CCT2026R00249	corpus_disposition
SURF-CCT2026R00250	corpus_disposition
SURF-CCT2026R00251	corpus_disposition
SURF-CCT2026R00252	corpus_disposition
SURF-CCT2026R00253	corpus_disposition
SURF-CCT2026R00254	corpus_disposition
SURF-CCT2026R00255	corpus_disposition
SURF-CCT2026R00256	corpus_disposition
SURF-CCT2026R00257	corpus_disposition
SURF-CCT2026R00258	corpus_disposition
SURF-CCT2026R00261	corpus_disposition
SURF-CCT2026R00262	corpus_disposition
SURF-CCT2026R00263	corpus_disposition
SURF-CCT2026R00267	corpus_disposition
SURF-CCT2026R00276	corpus_disposition
SURF-CCT2026R00277	corpus_disposition
SURF-CCT2026R00278	corpus_disposition
SURF-CCT2026R00279	corpus_disposition
SURF-CCT2026R00280	corpus_disposition
SURF-CCT2026R00281	corpus_disposition
SURF-CCT2026R00282	corpus_disposition
SURF-CCT2026R00283	corpus_disposition
SURF-CCT2026R00284	corpus_disposition
SURF-CCT2026R00285	corpus_disposition
SURF-CCT2026R00286	corpus_disposition
SURF-CCT2026R00287	corpus_disposition
SURF-CCT2026R00288	corpus_disposition
SURF-CCT2026R00289	corpus_disposition
SURF-CCT2026R00290	corpus_disposition
SURF-CCT2026R00291	corpus_disposition
SURF-CCT2026R00292	corpus_disposition
SURF-CCT2026R00293	corpus_disposition
SURF-CCT2026R00294	corpus_disposition
SURF-CCT2026R00295	corpus_disposition
SURF-CCT2026R00296	corpus_disposition
SURF-CCT2026R00297	corpus_disposition
SURF-CCT2026R00298	corpus_disposition
SURF-CCT2026R00299	corpus_disposition
SURF-CCT2026R00300	corpus_disposition
SURF-CCT2026R00301	corpus_disposition
SURF-CCT2026R00302	corpus_disposition
SURF-CCT2026R00303	corpus_disposition
SURF-CCT2026R00304	corpus_disposition
SURF-CCT2026R00305	corpus_disposition
SURF-CCT2026R00306	corpus_disposition
SURF-CCT2026R00307	corpus_disposition
SURF-CCT2026R00308	corpus_disposition
SURF-CCT2026R00309	corpus_disposition
SURF-CCT2026R00315	corpus_disposition
SURF-CCT2026R00316	corpus_disposition
SURF-CCT2026R00317	corpus_disposition
SURF-CCT2026R00324	corpus_disposition
SURF-CCT2026R00325	corpus_disposition
SURF-CCT2026R00326	corpus_disposition
SURF-CCT2026R00327	corpus_disposition
SURF-CCT2026R00328	corpus_disposition
SURF-CCT2026R00329	corpus_disposition
SURF-CCT2026R00337	corpus_disposition
SURF-CCT2026R00351	corpus_disposition
SURF-CCT2026R00352	corpus_disposition
SURF-CCT2026R00353	corpus_disposition
SURF-CCT2026R00354	corpus_disposition
SURF-CCT2026R00355	corpus_disposition
SURF-CCT2026R00357	corpus_disposition
SURF-CCT2026R00358	corpus_disposition
SURF-CCT2026R00361	corpus_disposition
SURF-CCT2026R00362	corpus_disposition
SURF-CCT2026R00363	corpus_disposition
SURF-CCT2026R00364	corpus_disposition
SURF-CCT2026R00365	corpus_disposition
SURF-CCT2026R00366	corpus_disposition
SURF-CCT2026R00367	corpus_disposition
SURF-CCT2026R00368	corpus_disposition
SURF-CCT2026R00371	corpus_disposition
SURF-CCT2026R00372	corpus_disposition
SURF-CCT2026R00373	corpus_disposition
SURF-CCT2026R00374	corpus_disposition
SURF-CCT2026R00376	corpus_disposition
SURF-CCT2026R00377	corpus_disposition
SURF-CCT2026R00378	corpus_disposition
SURF-CCT2026R00379	corpus_disposition
SURF-CCT2026R00380	corpus_disposition
SURF-CCT2026R00395	corpus_disposition
SURF-CCT2026R00396	corpus_disposition
SURF-CCT2026R00399	corpus_disposition
SURF-CCT2026R00400	corpus_disposition
SURF-CCT2026R00401	corpus_disposition
SURF-CCT2026R00403	corpus_disposition
SURF-CCT2026R00404	corpus_disposition
SURF-CCT2026R00405	corpus_disposition
SURF-CCT2026R00406	corpus_disposition
SURF-CCT2026R00407	corpus_disposition
SURF-CCT2026R00408	corpus_disposition
SURF-CCT2026R00409	corpus_disposition
SURF-CCT2026R00410	corpus_disposition
SURF-CCT2026R00411	corpus_disposition
SURF-CCT2026R00412	corpus_disposition
SURF-CCT2026R00413	corpus_disposition
SURF-CCT2026R00414	corpus_disposition
SURF-CCT2026R00415	corpus_disposition
SURF-CCT2026R00416	corpus_disposition
SURF-CCT2026R00417	corpus_disposition
SURF-CCT2026R00418	corpus_disposition
SURF-CCT2026R00419	corpus_disposition
SURF-CCT2026R00420	corpus_disposition
SURF-CCT2026R00421	corpus_disposition
SURF-CCT2026R00422	corpus_disposition
SURF-CCT2026R00423	corpus_disposition
SURF-CCT2026R00424	corpus_disposition
SURF-CCT2026R00425	corpus_disposition
SURF-CCT2026R00426	corpus_disposition
SURF-CCT2026R00427	corpus_disposition
SURF-CCT2026R00428	corpus_disposition
SURF-CCT2026R00429	corpus_disposition
SURF-CCT2026R00430	corpus_disposition
SURF-CCT2026R00431	corpus_disposition
SURF-CCT2026R00432	corpus_disposition
SURF-CCT2026R00433	corpus_disposition
SURF-CCT2026R00434	corpus_disposition
SURF-CCT2026R00435	corpus_disposition
SURF-CCT2026R00466	corpus_disposition
SURF-CCT2026R00473	corpus_disposition
SURF-CCT2026R00474	corpus_disposition
SURF-CCT2026R00475	corpus_disposition
SURF-CCT2026R00476	corpus_disposition
SURF-CCT2026R00477	corpus_disposition
SURF-CCT2026R00478	corpus_disposition
SURF-CCT2026R00480	corpus_disposition
SURF-CCT2026R00481	corpus_disposition
SURF-CCT2026R00482	corpus_disposition
SURF-CCT2026R00483	corpus_disposition
SURF-CCT2026R00484	corpus_disposition
SURF-CCT2026R00486	corpus_disposition
SURF-CCT2026R00487	corpus_disposition
SURF-CCT2026R00488	corpus_disposition
SURF-CCT2026R00489	corpus_disposition
SURF-CCT2026R00490	corpus_disposition
SURF-CCT2026R00491	corpus_disposition
SURF-CCT2026R00492	corpus_disposition
SURF-CCT2026R00493	corpus_disposition
SURF-CCT2026R00494	corpus_disposition
SURF-CCT2026R00495	corpus_disposition
SURF-CCT2026R00496	corpus_disposition
SURF-CCT2026R00497	corpus_disposition
SURF-CCT2026R00498	corpus_disposition
SURF-CCT2026R00499	corpus_disposition
SURF-CCT2026R00503	corpus_disposition
SURF-CCT2026R00504	corpus_disposition
SURF-CCT2026R00505	corpus_disposition
SURF-CCT2026R00506	corpus_disposition
SURF-CCT2026R00507	corpus_disposition
SURF-CCT2026R00508	corpus_disposition
SURF-CCT2026R00509	corpus_disposition
SURF-CCT2026R00510	corpus_disposition
SURF-CCT2026R00511	corpus_disposition
SURF-CCT2026R00512	corpus_disposition
SURF-CCT2026R00513	corpus_disposition
SURF-CCT2026R00514	corpus_disposition
SURF-CCT2026R00563	corpus_disposition
SURF-CCT2026R00567	corpus_disposition
SURF-CCT2026R00568	corpus_disposition
SURF-CCT2026R00570	corpus_disposition
SURF-CCT2026R00574	corpus_disposition
SURF-CCT2026R00575	corpus_disposition
SURF-CCT2026R00578	corpus_disposition
SURF-CCT2026R00615	corpus_disposition
SURF-CCT2026R00616	corpus_disposition
SURF-CCT2026R00618	corpus_disposition
SURF-CCT2026R00619	corpus_disposition
SURF-CCT2026R00620	corpus_disposition
SURF-CCT2026R00622	corpus_disposition
SURF-CCT2026R00623	corpus_disposition
SURF-CCT2026R00624	corpus_disposition
SURF-CCT2026R00625	corpus_disposition
SURF-CCT2026R00626	corpus_disposition
SURF-CCT2026R00627	corpus_disposition
SURF-CCT2026R00628	corpus_disposition
SURF-CCT2026R00629	corpus_disposition
SURF-CCT2026R00630	corpus_disposition
SURF-CCT2026R00631	corpus_disposition
SURF-CCT2026R00632	corpus_disposition
SURF-CCT2026R00633	corpus_disposition
SURF-CCT2026R00635	corpus_disposition
SURF-CCT2026R00636	corpus_disposition
SURF-CCT2026R00637	corpus_disposition
SURF-CCT2026R00638	corpus_disposition
SURF-CCT2026R00639	corpus_disposition
SURF-CCT2026R00640	corpus_disposition
SURF-CCT2026R00641	corpus_disposition
SURF-CCT2026R00642	corpus_disposition
SURF-CCT2026R00644	corpus_disposition
SURF-CCT2026R00646	corpus_disposition
SURF-CCT2026R00697	corpus_disposition
SURF-CCT2026R00698	corpus_disposition
SURF-CCT2026R00699	corpus_disposition
SURF-CCT2026R00700	corpus_disposition
SURF-CCT2026R00701	corpus_disposition
SURF-CCT2026R00702	corpus_disposition
SURF-CCT2026R00703	corpus_disposition
SURF-CCT2026R00704	corpus_disposition
SURF-CCT2026R00705	corpus_disposition
SURF-CCT2026R00706	corpus_disposition
SURF-CCT2026R00707	corpus_disposition
SURF-CCT2026R00708	corpus_disposition
SURF-CCT2026R00709	corpus_disposition
SURF-CCT2026R00710	corpus_disposition
SURF-CCT2026R00711	corpus_disposition
SURF-CCT2026R00712	corpus_disposition
SURF-CCT2026R00713	corpus_disposition
SURF-CCT2026R00714	corpus_disposition
SURF-CCT2026R00715	corpus_disposition
SURF-CCT2026R00716	corpus_disposition
SURF-CCT2026R00717	corpus_disposition
SURF-CCT2026R00718	corpus_disposition
SURF-CCT2026R00719	corpus_disposition
SURF-CCT2026R00720	corpus_disposition
SURF-CCT2026R00721	corpus_disposition
SURF-CCT2026R00722	corpus_disposition
SURF-CCT2026R00723	corpus_disposition
SURF-CCT2026R00728	corpus_disposition
SURF-CCT2026R00729	corpus_disposition
SURF-CCT2026R00730	corpus_disposition
SURF-CCT2026R00731	corpus_disposition
SURF-CCT2026R00732	corpus_disposition
SURF-CCT2026R00733	corpus_disposition
SURF-CCT2026R00734	corpus_disposition
SURF-CCT2026R00735	corpus_disposition
SURF-CCT2026R00736	corpus_disposition
SURF-CCT2026R00738	corpus_disposition
SURF-CCT2026R00739	corpus_disposition
SURF-CCT2026R00740	corpus_disposition
SURF-CCT2026R00741	corpus_disposition
SURF-CCT2026R00742	corpus_disposition
SURF-CCT2026R00743	corpus_disposition
SURF-CCT2026R00744	corpus_disposition
SURF-CCT2026R00745	corpus_disposition
SURF-CCT2026R00746	corpus_disposition
SURF-CCT2026R00747	corpus_disposition
SURF-CCT2026R00748	corpus_disposition
SURF-CCT2026R00749	corpus_disposition
SURF-CCT2026R00750	corpus_disposition
SURF-CCT2026R00751	corpus_disposition
SURF-CCT2026R00752	corpus_disposition
SURF-CCT2026R00753	corpus_disposition
SURF-CCT2026R00754	corpus_disposition
SURF-CCT2026R00755	corpus_disposition
SURF-CCT2026R00756	corpus_disposition
SURF-CCT2026R00757	corpus_disposition
SURF-CCT2026R00758	corpus_disposition
SURF-CCT2026R00759	corpus_disposition
SURF-CCT2026R00760	corpus_disposition
SURF-CCT2026R00761	corpus_disposition
SURF-CCT2026R00764	corpus_disposition
SURF-CCT2026R00768	corpus_disposition
SURF-CCT2026R00769	corpus_disposition
SURF-CCT2026R00770	corpus_disposition
SURF-CCT2026R00771	corpus_disposition
SURF-CCT2026R00772	corpus_disposition
SURF-CCT2026R00773	corpus_disposition
SURF-CCT2026R00774	corpus_disposition
SURF-CCT2026R00775	corpus_disposition
SURF-CCT2026R00776	corpus_disposition
SURF-CCT2026R00777	corpus_disposition
SURF-CCT2026R00778	corpus_disposition
SURF-CCT2026R00779	corpus_disposition
SURF-CCT2026R00780	corpus_disposition
SURF-CCT2026R00781	corpus_disposition
SURF-CCT2026R00782	corpus_disposition
SURF-CCT2026R00783	corpus_disposition
SURF-CCT2026R00784	corpus_disposition
SURF-CCT2026R00785	corpus_disposition
SURF-CCT2026R00786	corpus_disposition
SURF-CCT2026R00787	corpus_disposition
SURF-CCT2026R00788	corpus_disposition
SURF-CCT2026R00789	corpus_disposition
SURF-CCT2026R00790	corpus_disposition
SURF-CCT2026R00791	corpus_disposition
SURF-CCT2026R00792	corpus_disposition
SURF-CCT2026R00793	corpus_disposition
SURF-CCT2026R00794	corpus_disposition
SURF-CCT2026R00795	corpus_disposition
SURF-CCT2026R00796	corpus_disposition
SURF-CCT2026R00797	corpus_disposition
SURF-CCT2026R00798	corpus_disposition
SURF-CCT2026R00799	corpus_disposition
SURF-CCT2026R00800	corpus_disposition
SURF-CCT2026R00801	corpus_disposition
SURF-CCT2026R00802	corpus_disposition
SURF-CCT2026R00803	corpus_disposition
SURF-CCT2026R00804	corpus_disposition
SURF-CCT2026R00805	corpus_disposition
SURF-CCT2026R00806	corpus_disposition
SURF-CCT2026R00808	corpus_disposition
SURF-CCT2026R00809	corpus_disposition
SURF-CCT2026R00810	corpus_disposition
SURF-CCT2026R00811	corpus_disposition
SURF-CCT2026R00812	corpus_disposition
SURF-CCT2026R00813	corpus_disposition
SURF-CCT2026R00814	corpus_disposition
SURF-CCT2026R00815	corpus_disposition
SURF-CCT2026R00816	corpus_disposition
SURF-CCT2026R00820	corpus_disposition
SURF-CCT2026R00821	corpus_disposition
