cell_kind	spec_id	dimension_a	value_a_id	value_a_label	dimension_b	value_b_id	value_b_label	dimension_c	value_c_id	value_c_label	object_count	eligible_denominator	support_rate_eligible	joint_observable_denominator	support_rate_joint_observable	rarity_band	rare_max_count	signal_status	diagnostic_status	importance_inference	input_source	derivation_version
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:1b1364fc179e44f62df8f22545d4906feb5fb4b5c4408cfc2df5e9fdbac00f07	Portfolio cover	decade	SPT-PERIOD-1940-1950	1940s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1800-1810	1800s				3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1810-1820	1810s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1820-1830	1820s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1880-1890	1880s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1900-1910	1900s				4	7995	0.000500312695435	7995	0.000500312695435	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1910-1920	1910s				9	7995	0.00112570356473	7995	0.00112570356473	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1920-1930	1920s				7	7995	0.000875547217011	7995	0.000875547217011	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1930-1940	1930s				8	7995	0.00100062539087	7995	0.00100062539087	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1940-1950	1940s				13	7995	0.00162601626016	7995	0.00162601626016	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1950-1960	1950s				8	7995	0.00100062539087	7995	0.00100062539087	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1960-1970	1960s				14	7995	0.00175109443402	7995	0.00175109443402	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1970-1980	1970s				11	7995	0.00137585991245	7995	0.00137585991245	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7796a94ed1851d097184fb4a7700b74121579fc060732c3035a6f67fb2031ad2	Graphic design object record	decade	SPT-PERIOD-1990-2000	1990s				14	7995	0.00175109443402	7995	0.00175109443402	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1860-1870	1860s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1870-1880	1870s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1880-1890	1880s				3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1890-1900	1890s				7	7995	0.000875547217011	7995	0.000875547217011	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1910-1920	1910s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1920-1930	1920s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1930-1940	1930s				3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1940-1950	1940s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1950-1960	1950s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1960-1970	1960s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1970-1980	1970s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1980-1990	1980s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-1990-2000	1990s				16	7995	0.00200125078174	7995	0.00200125078174	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-2000-2010	2000s				13	7995	0.00162601626016	7995	0.00162601626016	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-2010-2020	2010s				5	7995	0.000625390869293	7995	0.000625390869293	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7b4ac14b80b23d9c7407651d203d2de7e429b5de28856d0b488d876df5f00386	Lithographic print	decade	SPT-PERIOD-2020-2030	2020s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:7e7122cad6ecd53eacb73529f71a4546cd1f9392e823ab38885cdfc8f87de048	Photomontage	decade	SPT-PERIOD-1930-1940	1930s				3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:9605cc1ea08bced8a84776cbf32f7c82dab042d3f152fd919b8909c48f6ee533	Catalogue	decade	SPT-PERIOD-1800-1810	1800s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:9605cc1ea08bced8a84776cbf32f7c82dab042d3f152fd919b8909c48f6ee533	Catalogue	decade	SPT-PERIOD-1940-1950	1940s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:9605cc1ea08bced8a84776cbf32f7c82dab042d3f152fd919b8909c48f6ee533	Catalogue	decade	SPT-PERIOD-1950-1960	1950s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:9605cc1ea08bced8a84776cbf32f7c82dab042d3f152fd919b8909c48f6ee533	Catalogue	decade	SPT-PERIOD-1990-2000	1990s				5	7995	0.000625390869293	7995	0.000625390869293	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:9605cc1ea08bced8a84776cbf32f7c82dab042d3f152fd919b8909c48f6ee533	Catalogue	decade	SPT-PERIOD-2000-2010	2000s				6	7995	0.000750469043152	7995	0.000750469043152	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:9605cc1ea08bced8a84776cbf32f7c82dab042d3f152fd919b8909c48f6ee533	Catalogue	decade	SPT-PERIOD-2010-2020	2010s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:9605cc1ea08bced8a84776cbf32f7c82dab042d3f152fd919b8909c48f6ee533	Catalogue	decade	SPT-PERIOD-2020-2030	2020s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:a019d43ff5a8f2e2e8b7414004072e96383e6f0e31e4aff745ba1168c5fee3c9	Advertisement	decade	SPT-PERIOD-1860-1870	1860s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:a019d43ff5a8f2e2e8b7414004072e96383e6f0e31e4aff745ba1168c5fee3c9	Advertisement	decade	SPT-PERIOD-1910-1920	1910s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:a019d43ff5a8f2e2e8b7414004072e96383e6f0e31e4aff745ba1168c5fee3c9	Advertisement	decade	SPT-PERIOD-1920-1930	1920s				6	7995	0.000750469043152	7995	0.000750469043152	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:a019d43ff5a8f2e2e8b7414004072e96383e6f0e31e4aff745ba1168c5fee3c9	Advertisement	decade	SPT-PERIOD-1930-1940	1930s				3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:a019d43ff5a8f2e2e8b7414004072e96383e6f0e31e4aff745ba1168c5fee3c9	Advertisement	decade	SPT-PERIOD-1940-1950	1940s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:a019d43ff5a8f2e2e8b7414004072e96383e6f0e31e4aff745ba1168c5fee3c9	Advertisement	decade	SPT-PERIOD-1950-1960	1950s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:a019d43ff5a8f2e2e8b7414004072e96383e6f0e31e4aff745ba1168c5fee3c9	Advertisement	decade	SPT-PERIOD-1970-1980	1970s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:b6ea5ae73904e649a3bb7a580fc5d076f2ab8669b61b0bc9b690b40f5949ee56	Corporate identity record	decade	SPT-PERIOD-1970-1980	1970s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:b6ea5ae73904e649a3bb7a580fc5d076f2ab8669b61b0bc9b690b40f5949ee56	Corporate identity record	decade	SPT-PERIOD-1980-1990	1980s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:b6ea5ae73904e649a3bb7a580fc5d076f2ab8669b61b0bc9b690b40f5949ee56	Corporate identity record	decade	SPT-PERIOD-1990-2000	1990s				3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:b6ea5ae73904e649a3bb7a580fc5d076f2ab8669b61b0bc9b690b40f5949ee56	Corporate identity record	decade	SPT-PERIOD-2000-2010	2000s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:b6ea5ae73904e649a3bb7a580fc5d076f2ab8669b61b0bc9b690b40f5949ee56	Corporate identity record	decade	SPT-PERIOD-2010-2020	2010s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:cfd4ca2fd72e5e764723d237a9287c4bf29d8542599a23a84b5778ca49dd59f2	Trade card	decade	SPT-PERIOD-1830-1840	1830s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:cfd4ca2fd72e5e764723d237a9287c4bf29d8542599a23a84b5778ca49dd59f2	Trade card	decade	SPT-PERIOD-1840-1850	1840s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:cfd4ca2fd72e5e764723d237a9287c4bf29d8542599a23a84b5778ca49dd59f2	Trade card	decade	SPT-PERIOD-1850-1860	1850s				1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
PAIR	curated_container__decade	curated_container	EXP:CURATED_CONTAINER_MEDIUM:cfd4ca2fd72e5e764723d237a9287c4bf29d8542599a23a84b5778ca49dd59f2	Trade card	decade	SPT-PERIOD-1860-1870	1860s				2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	immutable SQLite curation reconciled to governed public labels; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
