transition_key	prior_state_hash	action	target_id	next_state_id	next_state_hash	database_snapshot_id	status
330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7|SELECT_CATEGORY|movement	330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7	SELECT_CATEGORY	movement	TRSTATE:cd0fdd404f68457aa6719c74c82dbba05d054b709e0ea091161318b27c199c49	12c998d8f69750bbcde5bcf525958d6d28c9549501b5f3cb4bd6ae56f1a37539	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7|SELECT_COMPOSITION|R16-COMP-MOVEMENT-01	330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7	SELECT_COMPOSITION	R16-COMP-MOVEMENT-01	TRSTATE:cd0fdd404f68457aa6719c74c82dbba05d054b709e0ea091161318b27c199c49	12c998d8f69750bbcde5bcf525958d6d28c9549501b5f3cb4bd6ae56f1a37539	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7|SELECT_COMPOSITION|R16-COMP-MOVEMENT-02	330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7	SELECT_COMPOSITION	R16-COMP-MOVEMENT-02	TRSTATE:9e3209e002e9ae4a298d8f760852f0a515110dcd3430f03effd58405a5e7ebee	330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7|SELECT_COMPOSITION|R16-COMP-MOVEMENT-03	330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7	SELECT_COMPOSITION	R16-COMP-MOVEMENT-03	TRSTATE:7c1cdc4854fc3b6a4cb829d59ec06a7ea3012fc86d6b64db4ed4898be22946ce	fdbf511b72643ec67417333a54c87794f62aca9398bed5866978ad7bef3dc5f0	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|COLLAPSE_NODE|TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	COLLAPSE_NODE	TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	TRSTATE:217e335dda68574105aab1c0838fef7590361cb9d7e9224b095c433cc68851e5	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|COLLAPSE_NODE|TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	COLLAPSE_NODE	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	TRSTATE:a12d157cbf6014a9a4bb39b4588466f6ea03cc54256159315d3c3f321f6486bf	ab365ceef7eefbe9bd4ebf6a1d3fae2e7fc8a8a7cb5de3d4815847118830084e	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|COLLAPSE_NODE|TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	COLLAPSE_NODE	TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	TRSTATE:e16c597f408845a37282018edd4abf7b65cfa97fb6b461e214563b3220adf7ef	ae7311abc6368616262a06be8069a15a4d33d1c823059eaef9ba8c43ead4ac4f	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|EXPAND_NODE|TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	EXPAND_NODE	TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	TRSTATE:350b96d334553d00c047c9564e34d0ba47c6ed607b8a96a578700a53f69081af	4c5ddd4cf63c0009303c4174ab391c79f520299f40112344dc6aa57779779e04	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|EXPAND_NODE|TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	EXPAND_NODE	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	TRSTATE:9bc4ba7f1e0790dfd580285124a7df9753586de08ca2f4facd27cca8121f3eeb	569a4a9cc55134402332368050c5d3f9c284f4cb02ced1c5d54486d249262f27	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|EXPAND_NODE|TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	EXPAND_NODE	TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	TRSTATE:e42629770da1235fa93f92e4121f68ee68a9201793da6f7171fe98721dad705f	6c8810c4f83cf7526667bd5fda4098325f7114f86a3f1ec70122288790ddb24a	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|EXPORT_CURRENT_STATE|	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	EXPORT_CURRENT_STATE		TRSTATE:217e335dda68574105aab1c0838fef7590361cb9d7e9224b095c433cc68851e5	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|FOCUS_NODE|TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	FOCUS_NODE	TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	TRSTATE:350b96d334553d00c047c9564e34d0ba47c6ed607b8a96a578700a53f69081af	4c5ddd4cf63c0009303c4174ab391c79f520299f40112344dc6aa57779779e04	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|FOCUS_NODE|TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	FOCUS_NODE	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	TRSTATE:9bc4ba7f1e0790dfd580285124a7df9753586de08ca2f4facd27cca8121f3eeb	569a4a9cc55134402332368050c5d3f9c284f4cb02ced1c5d54486d249262f27	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|FOCUS_NODE|TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	FOCUS_NODE	TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	TRSTATE:e42629770da1235fa93f92e4121f68ee68a9201793da6f7171fe98721dad705f	6c8810c4f83cf7526667bd5fda4098325f7114f86a3f1ec70122288790ddb24a	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|MOVE_FOCUS|TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	MOVE_FOCUS	TRV:2fe1d615f7fb24b99fb828c5ceadcf06635e7fb6f47910f32d2daf1f6bd763f0	TRSTATE:350b96d334553d00c047c9564e34d0ba47c6ed607b8a96a578700a53f69081af	4c5ddd4cf63c0009303c4174ab391c79f520299f40112344dc6aa57779779e04	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|MOVE_FOCUS|TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	MOVE_FOCUS	TRV:5660ce124250ffd0ecbcf64a7359315bd26afdb0d89c559c03a491cc2138e4ed	TRSTATE:9bc4ba7f1e0790dfd580285124a7df9753586de08ca2f4facd27cca8121f3eeb	569a4a9cc55134402332368050c5d3f9c284f4cb02ced1c5d54486d249262f27	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|MOVE_FOCUS|TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	MOVE_FOCUS	TRV:fd793986cd6d45968d3c7103e778813542e6a9979a85e9cf512450307c9f7342	TRSTATE:e42629770da1235fa93f92e4121f68ee68a9201793da6f7171fe98721dad705f	6c8810c4f83cf7526667bd5fda4098325f7114f86a3f1ec70122288790ddb24a	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|RESET_CATEGORY|	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	RESET_CATEGORY		TRSTATE:9bc4ba7f1e0790dfd580285124a7df9753586de08ca2f4facd27cca8121f3eeb	569a4a9cc55134402332368050c5d3f9c284f4cb02ced1c5d54486d249262f27	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|SELECT_CATEGORY|region	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	SELECT_CATEGORY	region	TRSTATE:9bc4ba7f1e0790dfd580285124a7df9753586de08ca2f4facd27cca8121f3eeb	569a4a9cc55134402332368050c5d3f9c284f4cb02ced1c5d54486d249262f27	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|SELECT_COMPOSITION|R16-COMP-REGION-01	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	SELECT_COMPOSITION	R16-COMP-REGION-01	TRSTATE:9bc4ba7f1e0790dfd580285124a7df9753586de08ca2f4facd27cca8121f3eeb	569a4a9cc55134402332368050c5d3f9c284f4cb02ced1c5d54486d249262f27	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|SELECT_COMPOSITION|R16-COMP-REGION-02	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	SELECT_COMPOSITION	R16-COMP-REGION-02	TRSTATE:b7c004498cff3775a6d432465199bc487792ad9435abb4a12b1438c45afbaf2f	b91aa3e9f7cab81c92ab2e382cf36b9501a2e4239219a2ecb99caaa1b344b2db	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0|SELECT_COMPOSITION|R16-COMP-REGION-03	3440a9d22ac3fe511ec04d5cdb127ee224c9e5b76e7bcf99c59fd9912c420eb0	SELECT_COMPOSITION	R16-COMP-REGION-03	TRSTATE:6017a436944fd445ed15ad0b98945e3e0ec16b6ed84c30fd37bc297486cb8cf3	b37786505f1d57e7cdb592acef666210ccb94a37372777fa2788af38ca9203a1	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|COLLAPSE_NODE|TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	COLLAPSE_NODE	TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	TRSTATE:edd259941a990e1dbde6055ae953e65844d5063ee5e74bd27e97ed6704671f7e	915a55ff3f40e61b9437b80943c957a33ce80be090282e332da1661c35829c43	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|COLLAPSE_NODE|TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	COLLAPSE_NODE	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	TRSTATE:e1bbeb627554fb976d74fb5900fa7b6812c74496ee4eb40596ab399d39aca14f	73cd06c502eb390fd8096f7395334e135bc6e989facf3d7cb30684b8a5a4dfe2	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|EXPAND_NODE|TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	EXPAND_NODE	TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	TRSTATE:36074b2d2c70f446338883e5d5ef38c21573b98dfed3f5a6eff3d2b7075e4c03	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|EXPAND_NODE|TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	EXPAND_NODE	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	TRSTATE:9e3209e002e9ae4a298d8f760852f0a515110dcd3430f03effd58405a5e7ebee	330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|EXPORT_CURRENT_STATE|	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	EXPORT_CURRENT_STATE		TRSTATE:36074b2d2c70f446338883e5d5ef38c21573b98dfed3f5a6eff3d2b7075e4c03	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|FOCUS_NODE|TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	FOCUS_NODE	TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	TRSTATE:36074b2d2c70f446338883e5d5ef38c21573b98dfed3f5a6eff3d2b7075e4c03	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|FOCUS_NODE|TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	FOCUS_NODE	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	TRSTATE:9e3209e002e9ae4a298d8f760852f0a515110dcd3430f03effd58405a5e7ebee	330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|MOVE_FOCUS|TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	MOVE_FOCUS	TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	TRSTATE:36074b2d2c70f446338883e5d5ef38c21573b98dfed3f5a6eff3d2b7075e4c03	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|MOVE_FOCUS|TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	MOVE_FOCUS	TRV:b1195fbfc5f343ebd84eb46acece15907e639a564f04af5d04d58c70e127a14b	TRSTATE:9e3209e002e9ae4a298d8f760852f0a515110dcd3430f03effd58405a5e7ebee	330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|RESET_CATEGORY|	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	RESET_CATEGORY		TRSTATE:cd0fdd404f68457aa6719c74c82dbba05d054b709e0ea091161318b27c199c49	12c998d8f69750bbcde5bcf525958d6d28c9549501b5f3cb4bd6ae56f1a37539	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|SELECT_CATEGORY|movement	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	SELECT_CATEGORY	movement	TRSTATE:cd0fdd404f68457aa6719c74c82dbba05d054b709e0ea091161318b27c199c49	12c998d8f69750bbcde5bcf525958d6d28c9549501b5f3cb4bd6ae56f1a37539	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|SELECT_COMPOSITION|R16-COMP-MOVEMENT-01	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	SELECT_COMPOSITION	R16-COMP-MOVEMENT-01	TRSTATE:cd0fdd404f68457aa6719c74c82dbba05d054b709e0ea091161318b27c199c49	12c998d8f69750bbcde5bcf525958d6d28c9549501b5f3cb4bd6ae56f1a37539	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|SELECT_COMPOSITION|R16-COMP-MOVEMENT-02	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	SELECT_COMPOSITION	R16-COMP-MOVEMENT-02	TRSTATE:9e3209e002e9ae4a298d8f760852f0a515110dcd3430f03effd58405a5e7ebee	330fc0bc9d68c98670704d0a42e8ff0f020d973b87ae816a9340fe532939b2e7	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f|SELECT_COMPOSITION|R16-COMP-MOVEMENT-03	3ce15b1a491560288d855379edde620352b84aa588ec499b16401c1dc08f9f3f	SELECT_COMPOSITION	R16-COMP-MOVEMENT-03	TRSTATE:7c1cdc4854fc3b6a4cb829d59ec06a7ea3012fc86d6b64db4ed4898be22946ce	fdbf511b72643ec67417333a54c87794f62aca9398bed5866978ad7bef3dc5f0	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220|COLLAPSE_NODE|TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97	4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220	COLLAPSE_NODE	TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97	TRSTATE:b444b8789f74066a593cfc374b1e0b86bc287df86e1d2b8848cf8c58d31d1833	a12ef6dd886bc886e17973f0ea8cd5bfddfbc8eaa494098b77808409bf35a18f	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220|COLLAPSE_NODE|TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220	COLLAPSE_NODE	TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	TRSTATE:3aa5e86004f1fe05d0986e23db93c2515333d88c203877ede042e2a2d0123617	4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220|EXPAND_NODE|TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97	4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220	EXPAND_NODE	TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97	TRSTATE:7c1cdc4854fc3b6a4cb829d59ec06a7ea3012fc86d6b64db4ed4898be22946ce	fdbf511b72643ec67417333a54c87794f62aca9398bed5866978ad7bef3dc5f0	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220|EXPAND_NODE|TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220	EXPAND_NODE	TRV:54d55704f5d7e2caa927feedf94edf8b9dd2ebfafc4b0aa68875bcbcbabaaa79	TRSTATE:19017c9f77a57c70d3b6154f2906b4e20ffcf5ab0350d8952c700c41b80b98b9	87af46b508678ff8abe54c6fbdc2b8c43406242fb33833da08ea1cd21c6c4c0f	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220|EXPORT_CURRENT_STATE|	4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220	EXPORT_CURRENT_STATE		TRSTATE:3aa5e86004f1fe05d0986e23db93c2515333d88c203877ede042e2a2d0123617	4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220|FOCUS_NODE|TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97	4891c8626a8e52ff9873a5e5294e7eeb104dfb762acacdbc0c938c81003ed220	FOCUS_NODE	TRV:20f9f4ed48de5d0e333c767bae2d1a50022c17b7aa2d67b9a00007ee179e4a97	TRSTATE:7c1cdc4854fc3b6a4cb829d59ec06a7ea3012fc86d6b64db4ed4898be22946ce	fdbf511b72643ec67417333a54c87794f62aca9398bed5866978ad7bef3dc5f0	v49-api-contract-fresh-c:ef190d00b9b265ecc49924aea4d82f389decd0a003d5aa7cf2d46971430c007e	PASS
